product_id,Avg_OEE
H31371,0.3567693567693568
H31372,0.3127870953957911
H31383,0.2881554403293533
H31393,0.20031280900846118
H31402,0.14974841061797584
H31412,0.5627371062153671
H31434,0.4273047751308621
H31447,0.31268848660153004
H31451,0.4118286726982379
H31473,0.18792370966284008
H31483,0.15739333130637478
H31496,0.08495832408875885
H31497,0.603950103950104
H31500,0.48087674174630696
H31522,0.3701459136241745
H31524,0.37795107360324753
H31528,0.3234313669096278
H31531,0.39093456484760836
H31532,0.30726637248376376
H31534,0.3893568241394328
H31541,0.2537122102339493
H31543,0.27070990114468374
H31547,0.2656740048044396
H31564,0.16356459834720702
H31567,0.11862364036277082
H31581,0.5502425502425502
H31594,0.476809128983042
H31595,0.4515789733181038
H31603,0.4065065369413195
H31622,0.2790765834244095
H31628,0.2338261033913208
H31629,0.2432733737081563
H31642,0.18373283590674894
H31665,0.4622122882992448
H31666,0.46103993930080883
H31674,0.4437025958765089
H31691,0.3297478080086776
H31719,0.19482358612793396
H31721,0.22005785049263307
H31734,0.1281914325392586
H31770,0.4226318139361617
H31774,0.3687859340033253
H31776,0.387203865464735
H31793,0.2800078887035409
H31814,0.18020757151191932
H31817,0.1586505934332021
H31834,0.4746233007102572
H31850,0.450691494169755
H31859,0.3295519599867426
H31890,0.20638820638820635
H31898,0.1732392167174776
H31901,0.162264879656184
H31903,0.13558709210883127
H31904,0.13082921778573955
H31906,0.1022080152514935
H31921,0.47118568857699294
H31951,0.3224261050348007
H31955,0.3466907162559337
H31956,0.3704622835057617
H31966,0.28270045661350013
H31983,0.23330840722145074
H32007,0.47867036997471785
H32020,0.4495958409001887
H32024,0.4301000605348431
H32038,0.31448672753020573
H32042,0.29931877757964714
H32045,0.3057338274729579
H32049,0.2683090509177466
H32055,0.22753979275718406
H32059,0.22246554855250508
H32073,0.15291210943384853
H32080,0.11579685492728968
H32083,0.07979916675568849
H32126,0.296007165572383
H32148,0.23897841289145638
H32164,0.14158031549335898
H32168,0.1317112186677404
H32203,0.38207072989681684
H32205,0.36265027569375397
H32254,0.13848509500683412
H32270,0.06043897348245174
H32274,0.036066166500949126
H32278,0.0
H32279,0.5623700623700624
H32281,0.4683095987443814
H32287,0.4876958137827703
H32292,0.4381599598990904
H32300,0.42769510160814506
H32328,0.31028900594117986
H32344,0.1517986517986518
H32357,0.6899287551461465
H32359,0.6432854258941215
H32366,0.5114071201027722
H32368,0.5025583503844373
H32389,0.29801768932203715
H32392,0.3373242503677287
H32395,0.2954565998044259
H32414,0.0
H32448,0.4731167774646035
H32467,0.391887783192131
H32468,0.34002229654403565
H32482,0.333215550606855
H32498,0.20021693934737414
H32503,0.19776541515671953
H32504,0.17848191761235235
H32515,0.12054925098403357
H32524,0.5284130284130284
H32534,0.4816423294684164
H32537,0.44314792140879095
H32547,0.37918368353150966
H32553,0.3667713015539102
H32554,0.0
H32557,0.3167766428635994
H32562,0.28953733301559387
H32563,0.28966333314159404
H32573,0.22191772191772194
H32613,0.5106292062813802
H32628,0.38047107612325004
H32637,0.3562653562653563
H32647,0.30079243122721383
H32655,0.25551045116262505
H32664,0.23874010830532572
H32675,0.14888010540184451
H32678,0.12952675996154256
H32689,0.5266421788160919
H32698,0.42529972964755575
H32714,0.3960019612193525
H32755,0.16927432144823448
H32771,0.10844776062167369
H32781,0.6006234267103833
H32791,0.47937569676700115
H32797,0.46770151117977204
H32800,0.3936545240893067
H32804,0.3963785920307659
H32814,0.3302737215780694
H32832,0.24278306887002538
H32843,0.184805206544337
H32844,0.20450642189772625
H32860,0.08053051531312402
H32866,0.550705463748942
H32869,0.5339419687245774
H32870,0.5225855225855226
H32875,0.406199754025841
H32876,0.5332380114988811
H32897,0.33477685651598693
H32905,0.3201087983696679
H32906,0.2598232163449555
H32914,0.31005754918798395
H32915,0.20510081379646597
H32920,0.19849813328074198
H32928,0.15471993732863296
H32940,0.0986498812585769
H32949,0.5495796800144626
H32984,0.3019524541263672
H33001,0.2267125745386615
H33006,0.18186885578189926
H33013,0.1463737985477116
H33034,0.47440417005634394
H33054,0.3869737782781261
H33087,0.20043470043470044
H33112,0.5995168169081212
H33131,0.39920948616600793
H33139,0.3803834238616848
H33150,0.32998885172798215
H33160,0.23466016944277812
H33166,0.21521369347456304
H33189,0.12668490929360493
H33197,0.4630148543192022
H33239,0.26899246464463855
H33240,0.26390452477409004
H33243,0.0
H33265,0.1317796969970883
H33269,0.1231870362305145
H33271,0.10106579671797063
H33276,0.07171050649311518
H33279,0.0
H33291,0.4593361984666333
H33298,0.46542529151224804
H33315,0.3488176531654793
H33317,0.31737240432892605
H33318,0.29685629685629683
H33323,0.327227805488675
H33333,0.2515962298570994
H33341,0.1896630592282766
H33361,0.5940522462261593
H33377,0.4305314740097349
H33385,0.407274863796603
H33389,0.36277079755340624
H33390,0.3138005746701399
H33404,0.30356717313239057
H33415,0.22979957762566464
H33435,0.10937358763445719
H33439,0.10182316704055835
H33443,0.07128457128457126
H33492,0.0
H33499,0.3378638596029901
H33506,0.28539028539028544
H33509,0.2098107532890142
H33526,0.1330561330561331
H33529,0.10507588768458336
H33541,0.47463425724295294
H33553,0.4681452507539464
H33555,0.4084704954270172
H33575,0.34637571594093336
H33580,0.290313877270399
H33604,0.15623467797380838
H33648,0.40022022630718285
H33665,0.0
H33666,0.2895072025506808
H33674,0.23887158669767364
H33722,0.46190002711741845
H33728,0.4756806061153887
H33741,0.411499976717368
H33750,0.3079251340120905
H33758,0.2660602225819617
H33761,0.2998638650812564
H33769,0.0
H33772,0.21335382204947423
H33777,0.20708942448072884
H33778,0.1703124529211486
H33781,0.1347598738903087
H33783,0.14494807973068846
H33810,0.4337513250556729
H33815,0.4322626061756496
H33816,0.4331391287913027
H33834,0.42582290408377366
H33844,0.319032319032319
H33845,0.2628458498023716
H33847,0.24763133458785633
H33869,0.16185264011350967
H33894,0.0
H33896,0.48318309187874403
H33905,0.38787358352575746
H33908,0.4313573226616705
H33912,0.39567600437165656
H33913,0.4101221927308884
H33946,0.1889097976054498
H33979,0.0
H33987,0.4051397094875355
H34005,0.466370292457249
H34017,0.25851938895417154
H34019,0.2474628778976605
H34028,0.20790431659996877
H34033,0.24216128563954653
H34055,0.06547623938928289
H34076,0.4819956776478515
H34081,0.4590143503186982
H34082,0.45882671969628497
H34089,0.40158431462779287
H34091,0.34734673865108656
H34092,0.3396086874347744
H34115,0.23863328211154303
H34128,0.18085674607413738
H34159,0.47068579677275324
H34166,0.44227413792631187
H34167,0.46218763610067953
H34170,0.5453614149266323
H34175,0.0
H34183,0.3489107836933924
H34192,0.0
H34199,0.23792658575267267
H34202,0.2384552384552385
H34206,0.2206262206262206
H34207,0.20105785323176628
H34220,0.12617132182349575
H34229,0.09033935120891644
H34251,0.5169483865136039
H34252,0.46071672158628685
H34253,0.38210633862807775
H34262,0.33099822230257014
H34293,0.20609238000542346
H34298,0.18813051421747073
H34299,0.18673218673218672
H34308,0.10899695682304376
H34311,0.0918979179848745
H34312,0.07798312146138232
H34318,0.5087665957231174
H34320,0.47987421900465377
H34329,0.41381180511615295
H34330,0.5160485812659726
H34338,0.39813574596183293
H34347,0.35755548799027054
H34357,0.2812377594986291
H34386,0.17361995622865184
H34422,0.40554510119727516
H34453,0.2752705578792535
H34454,0.24762311718833457
H34462,0.0
H34463,0.1753921753921754
H34464,0.19102988668206058
H34469,0.13022113022113022
H34477,0.5180180180180181
H34485,0.4542304542304542
H34496,0.43769978552587246
H34510,0.3609821435908393
H34536,0.2237159628463976
H34569,0.5029733290602856
H34571,0.4190093103136582
H34580,0.4128832389701955
H34582,0.43668356711834966
H34591,0.30795526447700367
H34592,0.326188304449174
H34607,0.23333032028684203
H34610,0.23061720887807846
H34611,0.2279232714015323
H34620,0.19449625971365103
H34643,0.5785597089944916
H34696,0.2137249745945398
H34701,0.20419416071589983
H34710,0.1416474242561199
H34719,0.11964533703664142
H34720,0.10376384289427769
H34725,0.5018913714565889
H34746,0.37661437661437663
H34755,0.3249652814870206
H34769,0.24189832885485063
H34770,0.2966152531369923
H34772,0.30276597667902017
H34780,0.19421002029697684
H34783,0.1857543161890988
H34784,0.18940421114334155
H34786,0.1612007264181177
H34790,0.12076290337159905
H34799,0.10569767091506223
H34804,0.06093201745375658
H34813,0.0
H34818,0.48493339797687623
H34827,0.4747314964706269
H34854,0.3813859466033379
H34864,0.27121527121527117
H34894,0.12550160376247335
H34909,0.4478989478989479
H34913,0.44053341879428837
H34917,0.49018431627127274
H34929,0.38209812122855596
H34953,0.25574190791582097
H34959,0.2062937062937063
H34963,0.1862966645575341
H34965,0.17024534415838766
H34966,0.18597892510935993
H34970,0.1375291375291375
H34989,0.47536971450014925
H34990,0.458955458955459
H35028,0.3024879546618677
H35040,0.23051860008381753
H35061,0.1785230046099611
H35085,0.44539401061140194
H35086,0.4822339822339822
H35096,0.3532646358733315
H35098,0.37330824287346026
H35110,0.30800867757389494
H35117,0.2452729409251148
H35124,0.20513094426137907
H35129,0.20340939906157296
H35158,0.481038350603568
H35163,0.404378230465187
H35165,0.43432380388902125
H35166,0.5188466058031275
H35177,0.36366512453468974
H35187,0.3018661714313888
H35197,0.28106108540891156
H35223,0.1493101493101493
H35266,0.477721260329956
H35270,0.39831926788448535
H35301,0.21571358527880266
H35313,0.17779987345204737
H35319,0.12999926043404303
H35321,0.10300099430534214
H35323,0.0
H35327,0.49424371163501596
H35348,0.38831321440017097
H35377,0.2857682857682858
H35378,0.2702853355027268
H35379,0.229884490754056
H35389,0.20840420840420842
H35390,0.16419185984403376
H35393,0.160346116867856
H35397,0.13050600007121746
H35398,0.11060619756271928
H35402,0.08697295653817393
H35414,0.49584199584199584
H35424,0.44395322656192227
H35426,0.4293591250112989
H35428,0.47199921112964593
H35461,0.33245270201791943
H35468,0.23076923076923078
H35475,0.20608416260590173
H35511,0.4490726664639708
H35513,0.47157738462086285
H35545,0.30322204235247713
H35550,0.2322511018163192
H35578,0.12020412020412022
H35580,0.08838908838908836
H35584,0.07046009219922264
H35597,0.47502047502047506
H35605,0.5536829015089885
H35632,0.2750117097943185
H35633,0.2736311866746649
H35636,0.3239627587453674
H35640,0.21855406638015332
H35660,0.14167755472103302
H35707,0.3458210414732154
H35709,0.390490825273434
H35717,0.277368733890473
H35745,0.14127764127764128
H35754,0.0
H35758,0.46103720016763494
H35783,0.44637325072107686
H35787,0.406329862851602
H35789,0.3658879311053224
H35797,0.2945047510264902
H35798,0.2805146283407153
H35802,0.26453452540409056
H35803,0.2825018694583912
H35830,0.11178402482750308
H35832,0.0923635706244402
H35833,0.0
H35862,0.48585785542307286
H35876,0.31684649075953425
H35877,0.28084058518841126
H35886,0.2732518167300776
H35887,0.25848378022291063
H35898,0.25151816456164283
H35901,0.18361368361368363
H35912,0.1649218388348823
H35920,0.07168859342772385
H35922,0.6036446906012123
H35930,0.463050463050463
H35932,0.3701609788566311
H35944,0.42644194818107856
H35945,0.4286524286524287
H35946,0.3407043407043407
H35949,0.36070959984003464
H35963,0.29069461678157327
H35969,0.23482862613297395
H35973,0.2277863147428365
H36020,0.44234261625565974
H36025,0.42600642600642596
H36051,0.2567074523596262
H36066,0.19908019908019908
H36074,0.13817694252476864
H36081,0.10939002243350072
H36114,0.39256982735243606
H36126,0.35296470079078773
H36143,0.2692513127295736
H36152,0.20838229533881705
H36156,0.20651420651420654
H36162,0.20155637546941896
H36182,0.4615302441389398
H36188,0.5215939563765651
H36201,0.3516773081990473
H36228,0.23475056083751736
H36243,0.15746180963572268
H36250,0.10819712993626036
H36266,0.5134066873197307
H36275,0.6347530260573738
H36284,0.4090059959625177
H36288,0.31215161649944256
H36292,0.3388773388773389
H36293,0.48406783189391883
H36303,0.25074572900659853
H36328,0.15991059469320337
H36340,0.49099099099099097
H36351,0.4474374039591431
H36354,0.4278457539327104
H36364,0.3518936997197867
H36377,0.41781915694959176
H36395,0.2428515471993733
H36399,0.22557583427148645
H36416,0.10048783961827441
H36420,0.48585374672331194
H36428,0.44002394002394
H36435,0.4690902516989473
H36439,0.39266021874717527
H36448,0.43860369947326466
H36453,0.33702020658542403
H36466,0.2667778754735276
H36467,0.2661177443786139
H36468,0.24055615359963184
H36474,0.20863566515740428
H36485,0.15252863078950035
H36507,0.45185973446843014
H36517,0.5232497623801972
H36521,0.4224400746139877
H36528,0.3671643671643672
H36556,0.22670161800596583
H36557,0.23616532312184485
H36565,0.22971466449727318
H36610,0.36911736911736914
H36632,0.2569306917133004
H36635,0.24336102596972162
H36642,0.19672454455063154
H36656,0.1347598738903087
H36666,0.08428449732797556
H36670,0.4878724878724879
H36692,0.4647925517490735
H36710,0.3889993672602368
H36725,0.2475190301277258
H36732,0.2081261863870559
H36734,0.17778617778617778
H36736,0.18311790050920482
H36744,0.1305114783375653
H36750,0.0954656389438998
H36762,0.46853968593099027
H36780,0.40049003092481356
H36801,0.26699837569402785
H36821,0.1661215791650574
H36857,0.47006812224203526
H36867,0.3765541156845505
H36877,0.3451143451143451
H36880,0.3847879500053413
H36881,0.3025550634246286
H36889,0.23840045579176009
H36895,0.23100753535536142
H36916,0.13599796208491857
H36939,0.416704329747808
H36945,0.38283631761892634
H36960,0.32857271987706776
H36984,0.24823942215246564
H36996,0.1488677793025619
H37009,0.48023441501702374
H37019,0.6298664124751082
H37040,0.32379978032151946
H37051,0.2928955102868146
H37057,0.25602266906614735
H37063,0.2640414814327858
H37078,0.15532528576006838
H37106,0.501203849029936
H37108,0.4848265717830935
H37110,0.4020746194659238
H37115,0.43025208242599544
H37117,0.5258916563264389
H37121,0.4461034461034461
H37132,0.3244256722517592
H37133,0.33846783846783846
H37134,0.3153509240465762
H37143,0.24026032721684895
H37150,0.21325521325521327
H37175,0.11744033483163915
H37179,0.4788210222992832
H37181,0.4299370821109952
H37186,0.44913018826062306
H37206,0.36201753593057934
H37209,0.3851659503833416
H37231,0.27869310478006126
H37236,0.19351975873715008
H37244,0.15970515970515972
H37262,0.07627390236085885
H37282,0.41752059143363496
H37290,0.3492189361754579
H37294,0.35718707457837895
H37296,0.3933943064377848
H37297,0.3307256785517655
H37328,0.19182149616932226
H37329,0.18612820786733827
H37338,0.12745597528206226
H37370,0.44551316290446724
H37371,0.6154832241788764
H37374,0.41044678001199736
H37390,0.31141889837542014
H37401,0.2773427121253208
H37423,0.23326458109066803
H37434,0.12013838100794619
H37437,0.07844466540118712
H37455,0.4468457511935773
H37463,0.4569312395399352
H37469,0.39543222151917806
H37474,0.35154035154035157
H37486,0.27305733827472956
H37494,0.24711363841798625
H37496,0.23175531871184044
H37508,0.20713598974468542
H37521,0.11231815579641666
H37524,0.14367986107116543
H37528,0.8477726738596304
H37537,0.4689259037085124
H37544,0.39682370117152727
H37545,0.37922203139594446
H37551,0.4075830162786684
H37573,0.30583380583380587
H37575,0.29342964125572824
H37581,0.203832595136943
H37585,0.22025095938139413
H37587,0.18657194744151265
H37624,0.5153405153405153
H37626,0.4058943406769494
H37657,0.2793655619742576
H37670,0.2140796923405619
H37674,0.19154758285193071
H37675,0.19639584856976164
H37677,0.21703795616839094
H37679,0.20849596936553455
H37683,0.17606189345319778
H37691,0.09038317733969906
H37695,0.08321486582356147
H37697,0.07077920121398386
H37706,0.4579638927465014
H37712,0.42451085929346793
H37719,0.3723303723303723
H37729,0.3271839793578924
H37732,0.3407961016656669
H37737,0.2885471363732233
H37740,0.27950388819954036
H37757,0.17515797950580558
H37759,0.1673336455945152
H37795,0.4190873756091147
H37799,0.4024389241780546
H37810,0.34471169253777945
H37815,0.3318391361869623
H37831,0.24037537081015342
H37836,0.15321341408297928
H37845,0.12330481895699287
H37878,0.45569315134532523
H37882,0.3746873964265268
H37891,0.35033239381065473
H37916,0.17691924213663343
H37926,0.16091859570120443
H37936,0.5651420651420651
H37937,0.5193286932417367
H37956,0.41829850525502704
H37958,0.5343144908362301
H37984,0.2814253901210423
H38000,0.18408618408618407
H38015,0.10050701355049181
H38017,0.08908756734843694
H38033,0.47430830039525684
H38038,0.4469032729902295
H38043,0.4392775262340479
H38045,0.4104508887117583
H38064,0.37110187110187115
H38066,0.29013583361409445
H38078,0.21341271341271345
H38089,0.2011290706942881
H38099,0.12732038818995345
H38112,0.4667565102347711
H38144,0.34381599598990903
H38145,0.3154522719740111
H38153,0.2642099381229816
H38157,0.2228682011290707
H38176,0.18485861964122832
H38189,0.5174989522815611
H38191,0.48477041955302824
H38229,0.2928338797904015
H38231,0.2657178309352222
H38233,0.24572352833222402
H38235,0.28007362789971485
H38244,0.19584802193497847
H38245,0.22456783326348548
H38249,0.15231771753510884
H38257,0.1328041328041328
H38258,0.12841741102610668
H38280,0.40337570772353387
H38287,0.40089405306796605
H38289,0.33019154758285196
H38295,0.3414055587968632
H38309,0.25411897151027585
H38316,0.22303939695244043
H38338,0.11293172162737379
H38354,0.606875498179846
H38389,0.3275784145349363
H38406,0.20255889821107212
H38427,0.10023173066651324
H38445,0.5525174003434873
H38448,0.46888481671090365
H38469,0.41611815524859
H38474,0.29451707712577274
H38479,0.40044483522744395
H38482,0.30644052383182824
H38486,0.2739270130574478
H38493,0.2021891152325935
H38499,0.1476872129046042
H38513,0.5077353120831382
H38515,0.5523900306509002
H38530,0.4635106374236809
H38545,0.3366175540088583
H38549,0.2999679521418652
H38572,0.20976418802505756
H38574,0.21741184784663048
H38582,0.13657318005144092
H38587,0.1310675223718702
H38593,0.4815053728097206
H38630,0.3158672506498593
H38653,0.1966697618871532
H38664,0.17976383193774498
H38672,0.47782397782397784
H38675,0.48922288052722834
H38687,0.4434108781934869
H38692,0.4399047877308747
H38694,0.38654647350299526
H38710,0.31934458021414547
H38719,0.2885512450729842
H38726,0.23697610654132395
H38730,0.19018623366449453
H38742,0.1938196938196938
H38751,0.09450009450009447
H38752,0.08596906422993378
H38754,0.5464310464310465
H38756,0.5724377463507898
H38784,0.341799993973907
H38789,0.28576828576828583
H38790,0.37370815631685195
H38791,0.309763092371788
H38797,0.288332114419071
H38801,0.2322511018163192
H38805,0.3091645917732874
H38807,0.2080070340939906
H38812,0.18391635782940133
H38822,0.13900279117670425
H38831,0.5124986646725778
H38842,0.5509807466329205
H38857,0.34784252175556524
H38860,0.323162931858584
H38865,0.3239627587453675
H38867,0.2719411415063589
H38884,0.20496385713777016
H38893,0.17092191005234483
H38896,0.12190786103829582
H38897,0.1333930464365247
H38909,0.060173277564581934
H38911,0.5
H38912,0.523744175918089
H38920,0.483380309467266
H38938,0.4178164178164179
H38944,0.3213482561308648
H38969,0.22575935619413878
H38988,0.10875454353715226
H39002,0.46737829346524995
H39009,0.4079336253249297
H39018,0.4147663930272626
H39038,0.2875062657671354
H39042,0.2600108469673687
H39043,0.3261595435508479
H39047,0.202400028486985
H39052,0.1736103692625432
H39063,0.14977854108288893
H39069,0.09407278972496365
H39075,0.06389849868110739
H39086,0.6042966042966043
H39098,0.4164797208275469
H39125,0.30726637248376376
H39130,0.2716412064238151
H39136,0.33238970195491935
H39148,0.19369232412710674
H39163,0.12389510215597176
H39169,0.09620520490085706
H39180,0.4703269703269703
H39184,0.4902829250655338
H39188,0.40299496821235953
H39192,0.3608958608958609
H39197,0.37545572328181026
H39199,0.41602365515408996
H39201,0.3325581586451152
H39206,0.33607520564042304
H39207,0.2924216402477272
H39210,0.32944650335954684
H39214,0.2510538814886641
H39216,0.3287836331314592
H39228,0.1782216999608304
H39254,0.4823366997280041
H39258,0.45729828338523987
H39262,0.45956080738689437
H39268,0.36747388921301966
H39274,0.4326460848199979
H39284,0.39478030782378615
H39290,0.2701264657786397
H39297,0.26503578677491724
H39303,0.20970255752864447
H39306,0.1772821772821773
H39314,0.1408996408996409
H39316,0.12096833835964271
H39334,0.44682109899501204
H39336,0.4654088567132045
H39343,0.39498985151159066
H39350,0.3739628957020261
H39353,0.6101200014243492
H39384,0.24603578951405045
H39385,0.19265693178736654
H39392,0.1357843096973532
H39398,0.10982828374132725
H39399,0.10980089240958804
H39410,0.5274913101000057
H39412,0.4396637440115701
L47181,0.48208743860917774
L47182,0.5087994653212045
L47183,0.48279687410122196
L47184,0.47051734008255747
L47186,0.5099745534528143
L47187,0.4956447782534739
L47194,0.5936454849498328
L47195,0.44560492386579337
L47201,0.37731559470689907
L47203,0.44542414107631495
L47205,0.45877741529915445
L47206,0.368599672947499
L47208,0.3370078804861414
L47209,0.3918562831606309
L47211,0.40384683862944737
L47212,0.3148332278767062
L47213,0.3648525387655822
L47217,0.2936501414762284
L47219,0.26254591471982774
L47220,0.26114895680113076
L47221,0.25855225855225855
L47225,0.25491058099753755
L47227,0.2330454504367548
L47230,0.0
L47231,0.20456394369437847
L47233,0.2164805425674991
L47234,0.2292777727560336
L47235,0.2008661139095922
L47236,0.19217073564899653
L47237,0.19271034488425792
L47239,0.16607912260086172
L47240,0.16407133798438148
L47242,0.20289992029122467
L47244,0.158524593307202
L47245,0.14127901084422823
L47248,0.1338450034102208
L47249,0.0
L47251,0.11335080900298294
L47252,0.1031215161649944
L47253,0.11555855034115904
L47254,0.11182648139169876
L47255,0.09254298384733167
L47256,0.09404402882663754
L47257,0.0
L47258,0.48440748440748443
L47259,0.4819532210836559
L47261,0.48455265846570195
L47262,0.4815752207056555
L47263,0.48285439589787416
L47264,0.4635106374236809
L47267,0.4821312647399604
L47270,0.5281870499261804
L47271,0.5463748942009812
L47273,0.4229906403819447
L47274,0.46872320785364263
L47278,0.41881346229172317
L47279,0.41299828256349996
L47280,0.4971417145330188
L47281,0.5290005724788334
L47282,0.4088978002021481
L47284,0.3713579800536322
L47285,0.40311138137225094
L47286,0.36216134042221004
L47289,0.3724618507227203
L47290,0.4384146992842645
L47294,0.36353775484210266
L47295,0.3057365666061318
L47296,0.32986832986832987
L47297,0.33287041982694154
L47299,0.29534566491088227
L47300,0.2845753932710455
L47301,0.30513121817469646
L47302,0.2529726442769921
L47303,0.2943116421377291
L47304,0.32403808490765007
L47305,0.28843072321333196
L47306,0.24208048121091602
L47307,0.25351088394566657
L47308,0.28038178038178035
L47309,0.27116459725155373
L47310,0.2521714478236217
L47311,0.2926092708701404
L47314,0.21561771561771562
L47317,0.18651442564486043
L47319,0.17018782236173538
